hour,t(sec),"S1 (kVA)",Ang1,"S2 (kVA)",Ang2,"S3 (kVA)",Ang3
6493, 0.00000, 826.589, 16.6232, 783.913, 15.7957, 807.305, 16.4667
6493, 900.00000, 835.724, 16.8391, 794.83, 16.1689, 799.14, 16.8592
6493, 1800.00000, 852.696, 16.866, 819.021, 16.3366, 815, 16.9446
6493, 2700.00000, 857.783, 16.819, 824.29, 16.2626, 825.514, 16.9549
6494, 0.00000, 864.857, 16.8468, 832.475, 16.3376, 843.278, 17.1678
6494, 900.00000, 885.003, 17.105, 841.891, 16.4006, 867.629, 17.4148
6494, 1800.00000, 896.092, 16.921, 850.772, 16.2622, 860.427, 17.1979
6494, 2700.00000, 897.288, 16.8787, 854.712, 16.2772, 870.305, 17.1307
6495, 0.00000, 900.674, 17.0995, 851.372, 16.4643, 874.483, 17.3364
6495, 900.00000, 898.77, 17.1888, 840.625, 16.6594, 875.618, 17.3922
6495, 1800.00000, 885.966, 17.1285, 818.143, 16.4225, 863.148, 17.063
6495, 2700.00000, 890.418, 17.0721, 823.354, 16.482, 854.916, 16.9354
6496, 0.00000, 898.347, 16.9802, 823.078, 16.481, 858.712, 17.0512
6496, 900.00000, 928.544, 17.2756, 850.77, 16.7099, 901.807, 17.4078
6496, 1800.00000, 897.083, 17.3593, 842.923, 16.9201, 883.582, 17.5121
6496, 2700.00000, 886.06, 17.3345, 846.394, 16.8245, 885.908, 17.3857
6497, 0.00000, 826.479, 16.9967, 798.251, 16.492, 838.644, 17.2315
6497, 900.00000, 847.731, 16.7524, 809.681, 16.2666, 864.857, 17.0921
6497, 1800.00000, 834.767, 17.1769, 812.299, 16.7185, 859.761, 17.4138
6497, 2700.00000, 809.171, 16.9404, 777.334, 16.6451, 812.377, 17.3048
6498, 0.00000, 773.284, 16.7886, 741.7, 16.3935, 778.497, 17.0757
6498, 900.00000, 767.512, 16.1962, 749.416, 15.9484, 782.134, 16.6215
6498, 1800.00000, 775.03, 16.4898, 749.787, 16.1305, 792.564, 16.9566
6498, 2700.00000, 785.245, 16.4903, 759.744, 15.7528, 792.418, 16.9281
6499, 0.00000, 773.42, 16.19, 771.504, 15.803, 781.504, 16.3697
6499, 900.00000, 760.642, 15.6557, 750.737, 14.8467, 776.813, 15.5948
6499, 1800.00000, 753.934, 15.7642, 748.158, 14.9545, 761.987, 15.8421
6499, 2700.00000, 784.417, 15.9134, 763.66, 15.2322, 787.672, 16.2687
6500, 0.00000, 750.112, 15.7601, 728.371, 15.0804, 758.934, 16.1459
6500, 900.00000, 704.711, 15.0051, 685.454, 14.4177, 709.87, 15.4491
6500, 1800.00000, 679.303, 14.916, 649.988, 14.3096, 674.036, 15.2165
6500, 2700.00000, 611.116, 14.4974, 582.542, 13.5624, 611.732, 14.8995
6501, 0.00000, 587.779, 14.3607, 568.941, 13.5601, 582.062, 14.8125
6501, 900.00000, 538.546, 14.5903, 517.469, 13.7439, 547.369, 14.9241
6501, 1800.00000, 523.197, 15.0089, 509.472, 14.2602, 543.294, 15.147
6501, 2700.00000, 511.139, 15.3138, 488.883, 14.2373, 539.215, 15.4839
6502, 0.00000, 509.801, 15.3596, 482.663, 14.2341, 545.362, 15.6198
6502, 900.00000, 428.063, 15.2841, 407.141, 14.3134, 439.644, 15.9405
6502, 1800.00000, 407.447, 15.043, 385.625, 14.0216, 426.546, 15.9723
6502, 2700.00000, 400.718, 15.0393, 375.206, 14.1344, 416.917, 15.93
6503, 0.00000, 392.791, 14.9411, 370.886, 14.2794, 402.585, 15.8438
6503, 900.00000, 378.582, 15.0681, 352.794, 14.3832, 384.657, 15.9519
6503, 1800.00000, 396.146, 14.6916, 360.937, 14.0153, 408.775, 15.556
6503, 2700.00000, 381.718, 14.5496, 349.257, 13.9127, 388.746, 15.4106
6504, 0.00000, 355.19, 14.7899, 337.16, 14.1915, 356.306, 15.6025
6504, 900.00000, 310.793, 13.9994, 288.021, 12.9665, 308.734, 14.8664
6504, 1800.00000, 316.634, 14.2635, 293.152, 13.2453, 317.998, 15.2818
6504, 2700.00000, 296.742, 14.1315, 270.587, 12.9086, 288.13, 14.8583
6505, 0.00000, 294.624, 14.0199, 270.803, 12.9151, 281.674, 14.57
6505, 900.00000, 290.527, 13.7669, 271.083, 12.7603, 282.562, 14.5351
6505, 1800.00000, 263.56, 13.1751, 248.673, 12.1796, 258.127, 14.043
6505, 2700.00000, 272.516, 13.4957, 257.584, 12.4809, 266.149, 14.2949
6506, 0.00000, 276.717, 13.4236, 259.06, 12.2224, 271.484, 14.2556
6506, 900.00000, 260.069, 13.1503, 247.32, 12.1506, 252.162, 13.9607
6506, 1800.00000, 266.798, 13.2455, 251.823, 12.1346, 259.701, 14.0772
6506, 2700.00000, 279.764, 13.3497, 261.325, 12.3228, 272.702, 14.2839
6507, 0.00000, 260.839, 12.8359, 244.35, 11.864, 250.984, 13.7101
6507, 900.00000, 279.076, 13.4676, 265.687, 12.6101, 272.986, 14.3073
6507, 1800.00000, 294.044, 13.684, 275.633, 12.6335, 285.024, 14.3356
6507, 2700.00000, 285.284, 13.5119, 269.009, 12.5175, 278.058, 14.2698
6508, 0.00000, 307.242, 13.8869, 292.839, 13.1743, 309.842, 15.1175
6508, 900.00000, 336.108, 14.3956, 314.893, 13.4164, 331.98, 15.1511
6508, 1800.00000, 350.679, 15.2865, 328.311, 14.0826, 342.019, 15.75
6508, 2700.00000, 363.321, 14.5918, 347.265, 13.6935, 357.332, 15.1915
6509, 0.00000, 398.558, 14.7804, 385.996, 13.8409, 391.764, 15.4277
6509, 900.00000, 421.804, 14.5291, 403.736, 13.5717, 405.795, 14.8254
6509, 1800.00000, 490.908, 14.6045, 463.313, 13.8175, 481.921, 15.0173
6509, 2700.00000, 487.612, 14.124, 456.405, 13.3327, 480.495, 14.3355
6510, 0.00000, 463.042, 14.2677, 435.72, 13.2021, 448.29, 14.1726
6510, 900.00000, 510.085, 15.0391, 478.722, 13.8707, 494.045, 14.9996
6510, 1800.00000, 548.954, 15.3382, 520.597, 14.4333, 536.74, 15.531
6510, 2700.00000, 554.068, 15.3179, 532.679, 14.5206, 535.188, 15.4448
6511, 0.00000, 571.384, 15.2049, 566.969, 14.3713, 563.957, 14.8395
6511, 900.00000, 612.218, 15.6477, 606.022, 14.8579, 599.46, 15.1901
6511, 1800.00000, 601.402, 16.2754, 595.133, 15.6403, 600.313, 15.8983
6511, 2700.00000, 577.1, 15.9408, 564.25, 15.1983, 583.428, 16.0064
6512, 0.00000, 593.383, 15.8422, 581.42, 15.0195, 589.736, 15.9308
6512, 900.00000, 615.508, 16.1368, 604.817, 15.1826, 589.753, 16.0484
6512, 1800.00000, 653.178, 16.1567, 666.592, 15.2669, 634.936, 16.1352
6512, 2700.00000, 660.793, 16.1919, 674.327, 15.188, 656.299, 15.9853
6513, 0.00000, 668.13, 16.0276, 682.342, 14.9937, 671.904, 15.9724
6513, 900.00000, 671.065, 16.1354, 676.394, 15.2039, 694.395, 15.995
6513, 1800.00000, 671.696, 16.1959, 683.966, 15.3874, 714.636, 16.2538
6513, 2700.00000, 697.645, 16.2439, 702.642, 15.4991, 738.847, 16.1666
6514, 0.00000, 727.38, 16.0705, 737.218, 15.6909, 764.174, 16.2257
6514, 900.00000, 756.617, 16.4502, 748.618, 16.0237, 769.784, 16.7275
6514, 1800.00000, 775.099, 16.6085, 764.813, 16.1612, 792.897, 16.9538
6514, 2700.00000, 764.272, 16.5182, 761.142, 16.1296, 788.015, 16.7281
6515, 0.00000, 770.923, 16.5588, 763.625, 16.092, 776.72, 16.4849
6515, 900.00000, 768.38, 16.9399, 768.354, 16.342, 768.237, 16.9257
6515, 1800.00000, 771.989, 16.9916, 771.723, 16.3799, 766.864, 17.0788
6515, 2700.00000, 789.393, 17.2506, 792.981, 16.5565, 786.573, 17.439
6516, 0.00000, 796.17, 17.1133, 812.815, 16.5004, 821.298, 17.3657
6516, 900.00000, 783.493, 16.8774, 788.323, 16.2408, 805.419, 17.0202
6516, 1800.00000, 790.088, 16.8926, 801.397, 16.3164, 810.672, 17.1121
6516, 2700.00000, 822.477, 16.6359, 820.845, 16.1592, 820.001, 16.8078
6517, 0.00000, 843.787, 16.7374, 839.31, 16.2177, 838.819, 16.818
6517, 900.00000, 859.085, 16.7253, 855.135, 16.1941, 864.779, 16.8649
6517, 1800.00000, 880.24, 16.7148, 853.493, 16.2262, 876.246, 16.8423
6517, 2700.00000, 851.92, 16.9065, 844.485, 16.3838, 862.106, 16.9666
6518, 0.00000, 821.34, 16.9086, 834.559, 16.3984, 843.454, 17.1478
6518, 900.00000, 852.674, 17.1827, 851.331, 16.5449, 856.089, 17.2113
6518, 1800.00000, 854.709, 16.8153, 852.118, 16.2306, 857.915, 16.8316
6518, 2700.00000, 873.324, 17.7322, 863.345, 16.921, 894.338, 18.0455
6519, 0.00000, 869.466, 17.6264, 861.562, 16.7551, 872.43, 17.6119
6519, 900.00000, 855.53, 16.924, 866.721, 16.4614, 879.359, 17.2163
6519, 1800.00000, 867.798, 16.7146, 886.804, 16.4696, 901.318, 17.0648
6519, 2700.00000, 907.093, 17.0349, 900.102, 16.5841, 931.149, 17.3044
6520, 0.00000, 897.588, 17.0013, 885.47, 16.5273, 909.828, 17.183
6520, 900.00000, 931.343, 17.2813, 914.821, 16.5985, 955.507, 17.6151
6520, 1800.00000, 921.626, 17.3754, 897.646, 16.6385, 939.54, 17.566
6520, 2700.00000, 919.334, 17.3477, 890.289, 16.5012, 933.662, 17.49
6521, 0.00000, 893.323, 17.104, 876.909, 16.3705, 937.806, 17.2405
6521, 900.00000, 927.091, 17.1838, 933.319, 16.5526, 987.312, 17.4726
6521, 1800.00000, 911.288, 17.0345, 932.887, 16.3664, 958.306, 17.559
6521, 2700.00000, 893.293, 16.7126, 904.399, 16.1205, 937.448, 17.1924
6522, 0.00000, 875.679, 16.2252, 879.15, 15.6824, 895.396, 16.6637
6522, 900.00000, 888.476, 16.1422, 883.009, 15.4126, 909.624, 16.5144
6522, 1800.00000, 871.303, 16.2808, 858.891, 15.5311, 878.923, 16.4273
6522, 2700.00000, 849.554, 16.1845, 826.714, 15.5413, 857.777, 16.3375
6523, 0.00000, 841.319, 16.2226, 824.05, 15.5029, 876.882, 16.5247
6523, 900.00000, 839.062, 15.5646, 821.244, 14.8226, 871.993, 15.9123
6523, 1800.00000, 811.725, 15.3682, 816.892, 14.889, 847.12, 15.7471
6523, 2700.00000, 809.044, 15.5313, 808.247, 14.9414, 854.857, 15.9189
6524, 0.00000, 792.581, 15.4533, 783.25, 14.8015, 849.772, 15.9277
6524, 900.00000, 775.03, 15.4524, 764.398, 14.8716, 829.125, 15.8739
6524, 1800.00000, 792.709, 15.8802, 773.605, 15.2247, 840.909, 16.1607
6524, 2700.00000, 769.274, 15.7731, 750.331, 15.1741, 815.299, 16.0816
6525, 0.00000, 737.272, 15.7214, 743.417, 15.3147, 783.387, 16.1492
6525, 900.00000, 696.217, 16.2006, 702.535, 15.6629, 745.613, 16.7629
6525, 1800.00000, 671.052, 16.4577, 678.853, 15.7932, 713.23, 16.9811
6525, 2700.00000, 637.888, 16.502, 638.5, 15.7484, 669.425, 17.0337
6526, 0.00000, 616.691, 16.3429, 603.254, 15.6416, 636.547, 16.7428
6526, 900.00000, 562.759, 16.6462, 549.765, 16.0909, 590.81, 17.2512
6526, 1800.00000, 525.062, 16.2539, 501.685, 15.4447, 551.694, 16.9202
6526, 2700.00000, 523.705, 16.3861, 501.617, 15.6401, 544.565, 16.9348
6527, 0.00000, 493.79, 16.2831, 476.605, 15.6039, 519.015, 16.9693
6527, 900.00000, 467.503, 16.3467, 452.507, 15.6693, 487.517, 17.0068
6527, 1800.00000, 451.3, 15.7234, 435.571, 15.0581, 469.966, 16.5024
6527, 2700.00000, 421.59, 15.3495, 410.04, 14.7395, 447.799, 16.4237
6528, 0.00000, 393.173, 14.8061, 383.772, 14.2556, 409.528, 15.751
6528, 900.00000, 296.956, 14.5639, 281.765, 13.7558, 295.803, 15.4698
6528, 1800.00000, 302.083, 14.6157, 284.474, 13.6745, 303.477, 15.594
6528, 2700.00000, 293.477, 14.6098, 270.512, 13.396, 288.124, 15.3656
6529, 0.00000, 297.596, 14.593, 272.997, 13.2459, 293.523, 15.2481
6529, 900.00000, 301.13, 14.3625, 287.57, 13.2186, 304.375, 14.8694
6529, 1800.00000, 289.26, 14.1521, 274.624, 12.9317, 292.77, 14.7093
6529, 2700.00000, 288.156, 14.1409, 272.011, 12.9558, 289.906, 14.8204
6530, 0.00000, 286.887, 14.2491, 267.527, 13.1649, 282.684, 15.079
6530, 900.00000, 272.573, 13.9227, 256.393, 12.8501, 264.877, 14.6797
6530, 1800.00000, 263.475, 13.3588, 246.886, 12.2947, 257.435, 14.2725
6530, 2700.00000, 272.137, 13.5975, 255.464, 12.5788, 263.484, 14.3436
6531, 0.00000, 263.428, 13.5074, 246.752, 12.2701, 251.792, 14.0921
6531, 900.00000, 278.674, 14.0544, 265.463, 12.7768, 266.854, 14.6878
6531, 1800.00000, 286.772, 14.1364, 273.461, 13.016, 275.691, 14.7841
6531, 2700.00000, 264.842, 13.2785, 247.381, 12.1416, 257.979, 14.1302
6532, 0.00000, 263.459, 12.8595, 245.709, 11.7086, 254.464, 13.6416
6532, 900.00000, 275.121, 12.7389, 258.157, 11.7742, 267.211, 13.5267
6532, 1800.00000, 275.881, 12.8846, 258.376, 11.8503, 268.985, 13.8058
6532, 2700.00000, 294.361, 13.1643, 277.318, 12.1105, 285.572, 14.0468
6533, 0.00000, 333.332, 13.7181, 314.385, 12.4462, 340.378, 14.2167
6533, 900.00000, 352.381, 13.5299, 337.914, 12.4849, 361.279, 13.9777
6533, 1800.00000, 367.405, 13.9529, 355.172, 12.9044, 379.635, 14.2126
6533, 2700.00000, 387.439, 14.5923, 369.335, 13.7654, 387.787, 15.2351
6534, 0.00000, 419.537, 15.9094, 401.53, 15.2466, 433.91, 16.6517
6534, 900.00000, 460.044, 15.9606, 446.629, 15.3743, 488.613, 16.327
6534, 1800.00000, 469.582, 16.3548, 454.754, 15.6923, 477.513, 16.4651
6534, 2700.00000, 467.918, 16.2102, 446.874, 15.4874, 471.25, 16.4293
6535, 0.00000, 463.746, 16.4451, 440.659, 15.6538, 471.158, 16.6434
6535, 900.00000, 496.915, 17.2882, 468.244, 16.3886, 496.087, 17.3883
6535, 1800.00000, 497.1, 18.007, 465.252, 17.2431, 499.097, 17.9855
6535, 2700.00000, 517.48, 18.1004, 497.382, 17.0624, 516.844, 18.066
6536, 0.00000, 538.068, 17.7243, 521.879, 16.9564, 550.283, 17.5378
6536, 900.00000, 526.282, 17.5596, 511.866, 16.8998, 538.726, 17.2544
6536, 1800.00000, 518.38, 17.3111, 493.343, 16.4464, 531.654, 16.948
6536, 2700.00000, 541.034, 17.176, 508.433, 16.4584, 541.931, 17.0682
6537, 0.00000, 564.7, 17.0597, 529.996, 16.5069, 576.035, 17.086
6537, 900.00000, 591.613, 17.462, 542.021, 16.6112, 592.33, 17.4326
6537, 1800.00000, 596.388, 17.686, 546.482, 16.827, 588.578, 17.7274
6537, 2700.00000, 587.724, 17.591, 566.058, 16.6445, 591.633, 17.5931
6538, 0.00000, 594.206, 17.6593, 581.277, 16.9346, 591.745, 17.5345
6538, 900.00000, 645.772, 17.7734, 619.631, 16.9139, 636.91, 17.7893
6538, 1800.00000, 646.502, 17.688, 618.502, 16.9721, 627.024, 17.7658
6538, 2700.00000, 649.512, 17.7217, 620.808, 16.9634, 631.159, 17.7116
6539, 0.00000, 667.786, 17.544, 644.419, 16.929, 664.159, 17.6176
6539, 900.00000, 714.143, 17.9896, 682.384, 17.3162, 707.558, 17.8708
6539, 1800.00000, 711.437, 17.8334, 681.915, 17.0856, 701.653, 17.7167
6539, 2700.00000, 733.737, 17.8491, 720.652, 17.2493, 741.412, 17.8259
6540, 0.00000, 767.505, 17.7138, 744.66, 17.153, 780.554, 17.6683
6540, 900.00000, 770.773, 17.235, 720.678, 16.6254, 773.199, 17.3069
6540, 1800.00000, 742.721, 17.0653, 699.133, 16.6271, 770.866, 17.2126
6540, 2700.00000, 732.723, 17.2396, 696.273, 16.6041, 760.251, 17.1347
6541, 0.00000, 712.543, 17.1684, 697.301, 16.5835, 745.15, 17.1457
6541, 900.00000, 712.999, 17.0913, 709.017, 16.572, 741.929, 17.1404
6541, 1800.00000, 728.399, 17.4074, 696.738, 16.8009, 718.041, 17.5506
6541, 2700.00000, 690.197, 17.1349, 656.686, 16.746, 688.838, 17.5558
6542, 0.00000, 656.349, 16.9448, 649.865, 16.8678, 660.17, 17.4938
6542, 900.00000, 677.402, 17.2913, 650.12, 16.7399, 664.756, 17.4578
6542, 1800.00000, 688.452, 17.1855, 670.033, 16.6927, 693.405, 17.5319
6542, 2700.00000, 699.254, 17.292, 698.705, 17.0197, 715.276, 17.8214
6543, 0.00000, 742.489, 17.0386, 728.771, 16.7705, 742.342, 17.3474
6543, 900.00000, 786.303, 17.1086, 757.04, 16.6195, 773.811, 17.1286
6543, 1800.00000, 768.332, 17.2794, 755.239, 16.7145, 773.933, 17.5138
6543, 2700.00000, 747.814, 17.5842, 747.227, 16.7084, 761.787, 17.5977
6544, 0.00000, 767.655, 17.7466, 762.853, 16.8359, 793.547, 17.6292
6544, 900.00000, 790.146, 18.1712, 778.934, 17.3601, 822.881, 18.1565
6544, 1800.00000, 785.746, 18.0153, 759.078, 17.4026, 798.977, 17.954
6544, 2700.00000, 787.507, 17.6511, 744.053, 17.2125, 800.654, 17.613
6545, 0.00000, 781.974, 17.4388, 738.956, 16.8585, 802.525, 17.5333
6545, 900.00000, 783.232, 17.1928, 746.405, 16.6506, 801.604, 17.5007
6545, 1800.00000, 758.631, 17.3739, 736.674, 16.7698, 780.977, 17.5474
6545, 2700.00000, 767.542, 17.3188, 735.28, 16.5081, 785.014, 17.3188
6546, 0.00000, 737.588, 17.2841, 710.145, 16.6146, 759.541, 17.2356
6546, 900.00000, 722.134, 16.344, 708.663, 16.0752, 759.642, 16.6456
6546, 1800.00000, 704.067, 15.9356, 679.94, 15.6278, 736.284, 16.3837
6546, 2700.00000, 688.372, 16.0946, 653.265, 15.3802, 713.328, 16.3535
6547, 0.00000, 703.512, 16.5557, 671.141, 15.8708, 742.84, 16.9219
6547, 900.00000, 712.815, 15.6906, 697.182, 14.9868, 782.61, 16.1927
6547, 1800.00000, 684.727, 15.3984, 670.168, 14.7666, 749.763, 15.7282
6547, 2700.00000, 677.022, 15.5541, 657.563, 14.7153, 738.097, 15.6745
6548, 0.00000, 636.83, 15.2328, 607.486, 14.4273, 683.571, 15.3989
6548, 900.00000, 604.738, 14.8553, 586.223, 14.1437, 649.538, 14.9928
6548, 1800.00000, 609.038, 14.8181, 565.04, 13.9086, 629.603, 14.8603
6548, 2700.00000, 603.346, 15.1504, 544.988, 14.2207, 612.798, 15.2065
6549, 0.00000, 583.365, 14.6133, 534.199, 14.0914, 598.532, 14.9003
6549, 900.00000, 527.351, 14.6888, 497.318, 14.372, 551.74, 15.2315
6549, 1800.00000, 518.532, 14.8582, 481.256, 14.4147, 547.087, 15.5174
6549, 2700.00000, 482.628, 15.1189, 442.937, 14.3484, 502.127, 15.6897
6550, 0.00000, 474.931, 15.2543, 445.259, 14.6731, 488.644, 15.6168
6550, 900.00000, 441.475, 16.1568, 415.054, 15.2074, 453.688, 16.5194
6550, 1800.00000, 417.59, 15.8278, 393.002, 14.9061, 433.357, 16.5639
6550, 2700.00000, 415.688, 16.1379, 398.438, 15.3506, 434.495, 16.8584
6551, 0.00000, 414.013, 16.4923, 395.904, 15.6869, 414.652, 16.8402
6551, 900.00000, 381.654, 16.1188, 355.605, 14.9621, 389.378, 16.761
6551, 1800.00000, 380.996, 15.9028, 361.187, 14.9541, 394.774, 16.705
6551, 2700.00000, 368.78, 15.784, 343.671, 14.6583, 379.449, 16.5327
6552, 0.00000, 337.367, 14.934, 314.622, 13.7955, 347.434, 15.8132
6552, 900.00000, 320.443, 14.7136, 288.969, 13.3537, 321.759, 15.72
6552, 1800.00000, 327.095, 14.8371, 293.933, 13.4413, 319.689, 15.4643
6552, 2700.00000, 331.717, 15.4034, 296.14, 13.9939, 322.585, 16.0225
6553, 0.00000, 328.95, 15.2001, 298.316, 13.9893, 317.84, 15.7628
6553, 900.00000, 305.294, 14.1978, 280.561, 13.0034, 297.97, 14.9368
6553, 1800.00000, 292.453, 14.0355, 271.413, 12.9871, 287.939, 14.9467
6553, 2700.00000, 293.475, 13.8476, 274.699, 12.875, 289.784, 14.7586
6554, 0.00000, 290.64, 13.4066, 271.899, 12.3899, 284.307, 14.1594
6554, 900.00000, 276.365, 12.892, 256.889, 11.6972, 266.961, 13.6035
6554, 1800.00000, 284.02, 12.8347, 265.063, 11.6307, 276, 13.56
6554, 2700.00000, 305.41, 13.2863, 286.774, 12.1621, 291.917, 13.734
6555, 0.00000, 306.302, 13.3242, 290.549, 12.2779, 295.17, 13.917
6555, 900.00000, 322.603, 13.2929, 309.082, 12.2312, 320.953, 14.2274
6555, 1800.00000, 347.902, 13.4647, 331.45, 12.3018, 344.897, 14.3744
6555, 2700.00000, 383.004, 14.019, 359.007, 12.6597, 380.497, 14.8252
6556, 0.00000, 400.033, 13.8912, 372.48, 12.4543, 388.864, 14.4838
6556, 900.00000, 430, 13.8265, 403.605, 12.4469, 421.316, 14.3826
6556, 1800.00000, 446.767, 13.9901, 418.92, 12.495, 437.325, 14.6251
6556, 2700.00000, 477.51, 13.9421, 450.243, 12.5819, 464.836, 14.587
6557, 0.00000, 519.345, 14.0088, 500.719, 13.1461, 509.934, 14.8495
6557, 900.00000, 560.628, 14.1496, 537.528, 13.3476, 557.368, 15.0201
6557, 1800.00000, 565.404, 13.9514, 551.548, 13.2573, 559.925, 14.8058
6557, 2700.00000, 600.559, 13.9047, 570.882, 13.1329, 583.996, 14.6259
6558, 0.00000, 592.346, 13.9468, 555.59, 12.9556, 564.184, 14.3607
6558, 900.00000, 621.968, 14.5157, 590.921, 13.5615, 588.201, 14.7113
6558, 1800.00000, 608.649, 14.4507, 595.038, 13.6511, 592.445, 14.7558
6558, 2700.00000, 607.077, 14.8154, 579.23, 13.727, 580.902, 14.9773
6559, 0.00000, 605.836, 15.0598, 565.192, 13.7605, 561.334, 14.9193
6559, 900.00000, 643.387, 15.2894, 622.276, 14.374, 622.833, 15.2004
6559, 1800.00000, 659.579, 15.7292, 613.134, 14.8744, 658.157, 15.5423
6559, 2700.00000, 629.401, 15.1283, 590.103, 14.3798, 630.802, 15.0876
6560, 0.00000, 617.916, 15.2077, 584.178, 14.3442, 600.571, 15.1438
6560, 900.00000, 622.762, 15.5078, 594.302, 14.4772, 584.549, 15.2955
6560, 1800.00000, 626.432, 15.5713, 610.652, 14.6219, 602.105, 15.4816
6560, 2700.00000, 638.366, 15.5999, 635.749, 15.0642, 613.512, 15.681
6561, 0.00000, 662.461, 15.933, 648.693, 15.4211, 643.38, 15.9046
6561, 900.00000, 710.628, 15.8003, 676.882, 15.2256, 682.653, 15.5784
6561, 1800.00000, 737.065, 15.922, 706.485, 15.3153, 701.842, 15.6335
6561, 2700.00000, 754.651, 16.1365, 727.919, 15.5644, 711.74, 15.9554
6562, 0.00000, 777.12, 16.3293, 763.115, 16.2183, 731.976, 16.4061
6562, 900.00000, 805.077, 16.5229, 784.498, 16.2586, 763.457, 16.6477
6562, 1800.00000, 815.382, 16.4704, 798.994, 16.1329, 789.608, 16.3193
6562, 2700.00000, 809.099, 16.5679, 802.126, 16.2836, 769.676, 16.5033
6563, 0.00000, 817.406, 16.7703, 825.82, 16.4716, 788.228, 16.9419
6563, 900.00000, 831.214, 16.7864, 847.219, 16.3153, 810.582, 17.0361
6563, 1800.00000, 859.038, 17.1429, 863.736, 16.8358, 834.533, 17.7542
6563, 2700.00000, 823.836, 16.9949, 816.067, 17.0417, 800.685, 17.7583
6564, 0.00000, 840.667, 17.334, 839.739, 17.1296, 834.145, 17.9756
6564, 900.00000, 855.126, 17.4059, 854.409, 17.1709, 843.224, 17.9725
6564, 1800.00000, 890.816, 17.5195, 872.4, 17.2603, 862.624, 18.1216
6564, 2700.00000, 899.608, 17.5926, 882.497, 17.1561, 872.26, 18.1219
6565, 0.00000, 893.913, 17.3261, 867.135, 16.7514, 860.706, 17.386
6565, 900.00000, 933.103, 17.3371, 903.043, 17.0033, 902.032, 17.4745
6565, 1800.00000, 945.414, 17.2933, 920.945, 17.0366, 928.997, 17.5374
6565, 2700.00000, 959.388, 17.2857, 931.156, 16.9712, 957.174, 17.4278
6566, 0.00000, 930.934, 17.1559, 926.668, 16.9654, 933.606, 17.4078
6566, 900.00000, 927.984, 17.114, 919.878, 16.7831, 936.656, 17.3936
6566, 1800.00000, 937.233, 17.1167, 934.052, 16.7786, 954.59, 17.4215
6566, 2700.00000, 970.944, 17.3956, 958.637, 16.9964, 958.768, 17.5757
6567, 0.00000, 978.454, 17.7716, 957.698, 16.9935, 969.899, 17.491
6567, 900.00000, 979.705, 17.9941, 957.263, 17.2214, 963.143, 17.7166
6567, 1800.00000, 987.652, 17.9266, 963.297, 17.3515, 965.25, 18.015
6567, 2700.00000, 993, 17.9871, 972.746, 17.4208, 973.013, 18.0608
6568, 0.00000, 980.603, 17.6595, 969.738, 17.2335, 962.144, 17.8769
6568, 900.00000, 1007.89, 17.6131, 973.08, 17.0255, 980.765, 17.8534
6568, 1800.00000, 1000.05, 17.6509, 956.352, 17.0502, 980.206, 17.9198
6568, 2700.00000, 997.72, 17.5684, 936.158, 16.9618, 998.967, 17.9202
6569, 0.00000, 968.833, 17.894, 926.347, 17.2545, 972.644, 18.259
6569, 900.00000, 952.302, 17.5963, 927.674, 17.1938, 972.972, 17.9902
6569, 1800.00000, 928.19, 17.6403, 909.387, 17.026, 958.489, 17.9842
6569, 2700.00000, 923.313, 17.7149, 902.877, 17.0203, 950.762, 18.0878
6570, 0.00000, 910.163, 17.5669, 889.909, 16.739, 940.96, 17.8825
6570, 900.00000, 903.618, 16.8719, 893.469, 16.1593, 942.274, 17.2453
6570, 1800.00000, 869.868, 16.6254, 877.525, 16.0834, 912.029, 17.0039
6570, 2700.00000, 850.193, 16.6453, 845.112, 16.1736, 893.002, 17.0802
6571, 0.00000, 845.933, 16.4455, 854.541, 15.9972, 900.117, 16.7704
6571, 900.00000, 839.398, 15.9326, 840.574, 15.3146, 897.577, 16.3154
6571, 1800.00000, 818.159, 15.9571, 827.415, 15.2354, 871.281, 16.3795
6571, 2700.00000, 832.598, 16.0399, 849.6, 15.3864, 869.24, 16.6987
6572, 0.00000, 818.117, 16.04, 835.043, 15.5312, 842.623, 16.5863
6572, 900.00000, 778.925, 15.7174, 781.419, 15.0469, 804.139, 16.2358
6572, 1800.00000, 765.123, 16.097, 741.656, 15.3325, 793.074, 16.5787
6572, 2700.00000, 692.026, 16.1013, 654.495, 15.5196, 712.984, 16.5228
